Count,Hate Speech,Offensive Language,Neither Count,Class,Tweet
3,0,3,0,1,Big bro moose trying slide into these hoes DM's http://t.co/eVb17DyunT
3,1,2,0,1,Big greenmile tweetin ass nicca
3,0,3,0,1,Big hair bitches &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
3,0,3,0,1,Big moe rn like a hoe haha yuhhhh
3,0,0,3,2,Big night of &#127936; #hoosiers #iubb #big10 and #pacers #nba #indiana #hoosierstate #paulgeorge #codyzeller http://t.co/UFmje1gk
3,0,3,0,1,Big ol pussy Harrington blocked me again
3,0,3,0,1,Big thick pretty bitch
3,0,3,0,1,Biggest booth I ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard
6,0,6,0,1,Biggie was and always will be the flyest cunt in rap. #biggie
3,1,0,2,2,Bigots demand recount in #Idaho #gay rights ordinance referendum http://t.co/TorYEXxMwi #tcot #teaparty #teabaggers #lgbt
3,0,2,1,1,"Bij vraag wat is d naam van de engels des doods,dacht eerst Robert.Ik:Israel..uhm iets met Gargamel,hoe heet die kat ook al weer..oja Azrael"
3,0,3,0,1,Biker gang looking ass bitches with titty tats. Foh sons of anarchy.
3,0,2,1,1,Bill Cosby stealing pussy
3,1,2,0,1,Bill Romanowski is still a cunt. Who saw that one coming.
3,2,1,0,0,"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO 

bitch pick one.

Fucking hate you.

I know you proud but shit."
3,0,3,0,1,Birthday today bitches and I gotta work :/
3,0,3,0,1,Bitch I want my number back yo pussy mustard... oh yeah FUCK DAT BITCH TRUST ME! #DRO
3,0,3,0,1,"Bitch I'm not about to eat ya pussy all day long..

I got a life."
3,0,3,0,1,"Bitch I'm the man that's right I said it, bitch I'm the man don't you forget it. &#128527;"
3,1,2,0,1,Bitch ain't u his lawyer y u thank ery body STFU kill dat bitch to
3,1,2,0,1,Bitch and who the fuck r u am speak when the fuck I feel like it and stop a pussy ass Nigga and box the fuck up
3,2,1,0,0,"Bitch ass nigga, be hating on black women... Uncle Tom bitch punk."
3,0,3,0,1,"Bitch ass people are the first to call someone out for being a ""bitch"""
6,0,5,1,1,Bitch bitch bitch
3,1,2,0,1,"Bitch don't talk yo shit then, say you on papers when a bitch trinna get down &#9995;&#128514;&#128557; you a straight FAG BITCH foe dat. Scary ass hoe."
6,2,4,0,1,Bitch duck on whore ass slut cunt ha Biden it's Gucci. Tho whatever. Nigea @mdsaab1 @t_jawad89
3,2,1,0,0,"Bitch fuck yo nigga, what's up with that pussy!!?!"
3,0,3,0,1,Bitch fuk wat a hater gotta say .......brickk ent ya bitch http://t.co/HuQVaNuWXH
3,0,3,0,1,Bitch had a redbook account with all selfies on the add like bitch no tricks wanna see yo face
3,0,3,0,1,Bitch i wouldn't eat yah pussy wit another nigga tongue
3,0,3,0,1,Bitch just sucked my dick and tried to give me sugar bitch get out
3,1,2,0,1,Bitch killa gone be dacing in that bitch cdfu
3,0,3,0,1,Bitch nicca talmbout a mf 3peat....Df y'all ain't da Lakers
3,1,2,0,1,Bitch shutcho got damn mouf hoe RT @HURRICANESENSEI: Mallett ain't gon help yo funky ass texans
3,0,3,0,1,"Bitch you frooooontin, bitch you frooooontin. Lol"
3,2,1,0,0,Bitch you're the ugliest cunt ever.
3,0,3,0,1,"Bitch, you may have a million dollar body, but you got a dollar menu face and a four-piece nugget pussy, so you ain't worth shit."
3,0,3,0,1,"Bitches ah have a baby &amp; be like ""don't claim my child"" bitch you good &amp; goddamn well ain't NOBODY claiming your creature &#128125;&#128514;"
3,0,3,0,1,Bitches ain't shit but hoes and tricks
3,0,3,0,1,Bitches always like you got hoes.. I be like duhh I'm tryna make you one of em &#128514;&#128514; nbs
3,0,3,0,1,Bitches always think somebody want them or they little coochie lol chilling dont exist nomore ? Iont want yall hoes
3,0,3,0,1,"Bitches be 17 in the 9th grade talking about "" where my bae at ?"" No bitch , where ya credits at?"
3,0,3,0,1,Bitches be happy about burger king pollo tropical on lunch break at work but act like dinner with new niggaz gotta be upscale.
3,2,1,0,0,Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that
3,1,2,0,1,Bitches be in they feelings to much like live bitch
3,0,3,0,1,"Bitches be like ""Keep Calm I'm Single""........... first of all bitch, nobody was hype"
3,1,2,0,1,"Bitches be like ""New Avi &gt;&gt;"" and I'm just like bitch, your new avi is UGLY, your old avi was UGLY, bitch YOU ugly."
3,0,3,0,1,Bitches be like I want something real ... And I be like I want a bitch with real hair but we can't always get what we want now can we lol
3,1,2,0,1,Bitches be like im nt beefing over a niggah smh
3,0,3,0,1,Bitches be like niggas ain't shit ... Naw bitch maybe you just ain't shit
3,0,3,0,1,Bitches be mad they mane nigga gettin snatched up by all these whore yah pussy prolli wack ctfu
3,1,2,0,1,"Bitches be screaming fuck they nigga, but get mad when another bitch fuck they nigga&#128533;"
6,1,5,0,1,Bitches be sounding damnear retarded on tbh videos &#128514;&#128514;&#128514; nbs
3,1,2,0,1,"Bitches be tambout ""my party""..... no bitch, its everybody party...."
3,1,2,0,1,Bitches be trying to squash all beef wen they find out they pregnant! Some hoes dont give a fuck!
3,0,3,0,1,"Bitches be watching me from other bitches pages; THATS RIGHT BITCH , TEAM WORK &#128079;&#128079;&#128079;"
3,0,3,0,1,"Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player"
3,0,3,0,1,Bitches bitches bitches
3,0,3,0,1,Bitches can't fuck with my bitches they deadly
3,0,3,0,1,Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.
3,1,2,0,1,"Bitches complain about they baby daddies not being shit, but bitch you KNEW he wasn't shit you didn't HAVE to keep that baby you CHOSE to &#9995;&#128514;"
3,0,3,0,1,Bitches corny with that not saving numbers shit I hate them hoes
3,0,3,0,1,Bitches don't even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches
3,0,3,0,1,Bitches dont wann fxck me no more bitches wanna fxck all my bitches
3,1,2,0,1,Bitches get on twitter an turn to saints like they not hoes that shit kill a nigga
3,0,3,0,1,"Bitches know they bitches, bitch."
3,0,3,0,1,Bitches love beefing over a nigga that's always in other bitches faces.
3,0,2,1,1,Bitches make me happy. RT @AsaAkira: Material objects make bitches happy #iPhone6 http://t.co/d1TbYtc7QB
3,0,3,0,1,Bitches on me bout da lil flexin shit on snapchat &#128176;&#128176;&#128176;&#128176;&#128176;&#128514; bitch please
6,1,5,0,1,Bitches rather be petty with his hoes instead of posting bail now that ah really fck em up.....psa
6,2,4,0,1,Bitches so stupid!!! Yal can't know how I'm bouta start popping bitches
3,0,3,0,1,"Bitches swear up and down they pussy the best, but ain't."
3,0,3,0,1,Bitches talmbout they limber got these bitches In limbo
3,0,3,0,1,Bitches think they're slick but no matter how hard they try and hide it we can still tell if they're hoes or not
3,0,3,0,1,Bitches will be bitches
3,0,3,0,1,Bitches will be bitches.
3,0,3,0,1,Bitches with kids are retarded
3,0,3,0,1,Bitches with trash pussy always want unprotected sex
3,0,3,0,1,"Bitches, bitches, bitches."
3,1,2,0,1,"Bite me bitch , chew on a 19 footer"
3,0,3,0,1,Bitzy probably popped a Percocet before she had these drinks with Mellie. She seems like that kind of of trill ol' bitch. #ScandalABC
3,0,0,3,2,"Bjergsen just made a full AS rune page. I don't just me full AS reds and Quints I mean AS reds, blues, yellows, and Quints. 47% AS"
3,0,3,0,1,Blac Chyna's ass should've threw him off first of all. It's wop sided and those cheek piercing trashy as hell.
3,0,3,0,1,"Black Dynamite! &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; ""All the hoes gone?! My dick harder than slavery!"" *wall-slides*"
3,1,2,0,1,"Black bitches be boisterous belligerent buffaloes! 

#AlliterationTuesday&#160;
#Damnismartallofasudden"
3,3,0,0,0,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.
3,3,0,0,0,Black cops want to kill white citizens. Spic cops want to kill Anglo citizens. Zigeuner cops are all rapists.
6,2,1,3,2,"Black guy in class: *attempts to throw a paper ball into the trash*
*misses* 
Mrs. Mundy: ""You're a disgrace to your race, Marcus""
&#128514;&#128514;&#128514;"
3,3,0,0,0,Black people like @ChiefKeef disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity
3,0,3,0,1,Black twitter needs to get off Paul George dick about him impregnating a stripper. Wiz did. Tyga did. Kanye turned a hoe into a housewife
3,0,3,0,1,Blah blah Idgaf bout you crazy ass bitch
3,0,3,0,1,Blah blah blah blah.. How it sound when these bitches talk &#128530;&#128564;
3,0,3,0,1,Blah. In all honesty.... I just need some pussy. That's it
3,0,2,1,1,Blatt trash too ... but twitter said he was good
3,0,3,0,1,"Blocked his fuzzy butt&#128522; .@odifass: @veritaz @TarekFatah @TarikSalym Ignore this low life creature...."""
3,0,3,0,1,"Blonde bitch wit her blue eyes, like butter when she spread"
3,1,2,0,1,Blood this nigga Dion retarded
3,0,3,0,1,Blow up the pussy like Hussein. Bitch look at me crazy like who's sane? @RavenxMiyagi
3,0,3,0,1,Blows my mind how some guys have these model type girls then cheat on them with some ghetto hoe.
3,1,2,0,1,"Blunt to the head, fuck Feds, I eat pussy till my tongue red"
3,0,2,1,1,Boats n hoes boats n hoes gotta have me my boats n hoes!!!!!!!
9,1,8,0,1,Bobby bitch
3,0,3,0,1,Bobby bitch dropping in five minutes though .... Let that sink in &#128588;&#128588;
3,0,3,0,1,Bobby bitch&gt;Hot nigga
3,0,2,1,1,"Bobby bitch? Dickhead &#8220;@OprahSideNigga: TOP 3 BOBBY SHMURDA SONGS:
1. HOT NIGGA
2.
3.&#8221;"
3,0,3,0,1,Bobby stole the black from Gabby. Pedro: But she kept all the ghetto. #LifeMade
3,0,3,0,1,"Bomb your house,
Then fuck your bitch.
All hail Al Qaeda"
3,0,3,0,1,Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die
6,0,6,0,1,Boney ass bitch farting out mini basketballs &#128514;
3,0,3,0,1,Boosie ran this hoe
3,0,2,1,1,Boozer so trash
3,0,3,0,1,Bored then a hoe in the auditorium &#128557;&#128299; hmu! http://t.co/V8tgqHEAg8
3,0,3,0,1,Bored then a hoe! Listening to these fuck ass adults lecturing us with @__vercetti http://t.co/NyBO16RMsh
3,0,3,0,1,Boss ass bitch remix &#128514;&#128514;&#128557; https://t.co/jxGBWZ8bHo
3,0,3,0,1,Bossd up on my old hoes
3,0,0,3,2,Boston's Jihadi Nest and Student Arm of the Muslim Brotherhood &#187; Joe For America http://t.co/4IfJwoeSDR via @RealJTP
3,0,3,0,1,Both but that was the old me lol RT @KandyYAMMSZ U be havin bitches on deck for the sex or it's a new joint every time?
3,0,3,0,1,Both of my bitches drive range rovers
3,0,3,0,1,Both of them hoes losers and need to hit the gym
3,0,2,1,1,Both trash but I guess they got tired of Chalmers trash starting RT @EverybodyHatesX: How chalmers lose his job to Norris Cole? Lmfaoooo
3,0,3,0,1,Both y'all pussy son beat it http://t.co/cbnjo5WJ
3,0,3,0,1,Bought that bitch mozzarella sticks. Bitches love mozzarella sticks
3,0,3,0,1,Bought these bitches breakfast and now getting kissed on my cheeks non stop...lol. Check out is literally in 5 mins tho
3,0,0,3,2,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
3,0,3,0,1,Bout tht time where the hoes are gettin dicked down
3,1,2,0,1,Bout to bust this bitch wide open. Such a waste of money!
3,0,3,0,1,Bout to dub dis bitch
3,0,3,0,1,Bout to get a breasts reduction these bitches be in the way&#128530;
6,0,0,6,2,Bout to make some brownies in a few.
3,0,3,0,1,Bout to put me some hoes on backpage .. Try my pimp hand out! &#128526;&#128075;&#128162;
3,0,2,1,1,Bout to smoke a 3.5 n dis bitch .. #Pollution
3,0,3,0,1,Bout to unfollow all the bitches I follow currently and follow all new bitches. I need change in my life and I feel like that's a good start
3,0,3,0,1,Bouta Rasengan all these stupid bitches
3,0,3,0,1,"Bow down bitches, bow down bitchess"
3,0,3,0,1,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot
3,0,3,0,1,"Boy Yo bitch a lame , Dont Nobody Know Her but you"
3,2,1,0,0,Boy Yung thug is a fag
3,0,3,0,1,Boy a bitch STILL ain't got the proper amount of sleep &#128514;&#128557;&#9995;&#128553;
3,0,3,0,1,Boy damn jitt got his ass bitch slapped in da court yard comin to 6th period &#128514;&#128514;&#128514; i was yelln n shit
3,1,2,0,1,Boy these downlow niccas should be ashamed
3,1,2,0,1,Boy you gotta turn that Nikki song all the way down on the volume kuz it's trash ... But that the ass fat lawd&#128525;&#128525;&#128525;&#128588;&#128588;&#128588;
3,0,3,0,1,Boy! &#128514;&#128514;&#128514; RT @jwill252: Some hoes be setting themselves up for failure shit be so funny!! I'm sleep tho &#128526;&#128526;&#128514;&#128514; http://t.co/aixoa7M7bT
3,0,3,0,1,Boyfriends and brothers will drop off and pick up bitches from their fast food job as long as their promised a free meal.
3,0,3,0,1,Boys dont wanna seem like bitch thats why they dont express feelings like us females do
3,0,3,0,1,"Boys want bad bitches , and dummies. Men want strong women who respect themselves and support his grind while handling hers."
3,0,3,0,1,Boyyyyy if I had a bitch who pussy taste lil mama's spaghetti.... THAT WOULD B 1 HAPPY BITCH!!!&#8230; http://t.co/2Qy0dQokmg
3,0,3,0,1,Brackin in da bity boolin wit sum bitches straight bleedin
3,0,2,1,1,Brad Pitt is older than Charlie Sheen. What the fuckkkkkkkkkkkkk.
3,2,1,0,0,"Brady heard yall say he was washed, now he washing the league on you hoe ass niggas."
3,0,3,0,1,"Brag bout your hoes, you prolly get 0 to no pussy."
3,0,3,0,1,Brag to you about the hoes he hittin and when you ask for a pic he show you some sorry ass female.. Then all you can do is laugh..
3,0,1,2,2,Brandon Jennings trash
3,0,3,0,1,Break shit fuck the law....grrrr...fuck that shit...punch that bitch!
3,0,0,3,2,Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese http://t.co/Usz8gJnZl0
3,0,1,2,2,Breakfast of champions shrimp lobster balls (no sandusky) French fries nd a nice big Quahog (clam for&#8230; http://t.co/UajUkcoAfV
3,0,3,0,1,Breaking News: ur a little bitch
6,0,6,0,1,Breaking yo bitch like a KitKat nigga
3,0,3,0,1,"Breakup Anthem &#128680;&#128680;&#128680;""We threw shidd lemme just fall back pick up my side hoes cuz i stayed in contact"" &#128526; https://t.co/bnqd4FifRq"
3,0,3,0,1,Breezy gotta sleep this hoe
3,0,3,0,1,"Briahna told me the best advice I ever gave her was that it ""aint nothing to cut dat bitch off"" lmao."
3,0,3,0,1,"Brie said ""We were together since before we were born."" You guys are twins.. duh bitch. Omg who wrote the script?! #BellaTwins"
3,0,0,3,2,Brilliant job by @NelsonCanache to limp it back to the pits without causing a yellow. Wish he didn't need to though. #PLM
6,2,4,0,1,Bring a niggah some icecream
3,1,2,0,1,Bring another bitch for a real nigga.
3,0,3,0,1,"Britt attitude be for no reason , bitch mad at breakfast &#128514;&#128514;"
3,0,3,0,1,Bro I'm bored then a hoe rt
3,2,1,0,0,"Bro everybody is a ho then, fuck it, your favorite Color is mango red you are a ho, you charge your phone all the way to 100% = Ho, smh"
3,0,3,0,1,Bro what in the fuck y'all bitches thinking ... That is not ok
3,0,3,0,1,"Bro's before hoes, not bro's over your girlfriend"
3,0,3,0,1,"Bro's before hoes, not bro's over your girlfriend..."
3,0,3,0,1,Broke bitches be like oh he Got MONN-NEYYY
3,1,2,0,1,Broke bitches make me sick
3,0,3,0,1,Broke bitches on my tl...
3,0,3,0,1,Broke bitches that talk shit those the ones that I stunt for &#128526;
3,0,3,0,1,"Broke bitches that talk shit, now them the bitches I stunt for &#9994;"
3,0,3,0,1,Broke hoes always wanna argue u ain't ate all day were u get that energy from &#128514;&#128514;
3,1,2,0,1,Broke pussy boy Deion's record.
3,0,2,1,1,Broner would still knock half u niccas out
3,0,3,0,1,Brooo Chinese sounds goooood then a hoe rn but my momma making carne con chile so I guess I'm gucci with that &#128527;&#128076;
3,0,2,1,1,"Brooooooo that wingstop went sooooo clutch, I straight ran through that hoe!!"
3,0,0,3,2,Brown is a color so my eyes are colored
3,0,1,2,2,Brownies brownies brownies
6,0,0,6,2,Browns and redskins shouldn't be considered nfl teams
3,0,3,0,1,Brrr hoe dichter bij het Sint gebeuren hoe racistischer de drek op twitter en het komt nagenoeg alleen van de proZwartePieten hoek. Engvolk
